query,error,timestamp,profilePictureUrl,username,profileUrl,comment,likeCount,replyCount,commentDate,commentId,ownerId
https://www.instagram.com/p/CyuHYghPOvE/?igshid=Y2NkYjk0MDhjYg==,,2023-11-14T22:01:13.308Z,https://scontent.cdninstagram.com/v/t51.2885-19/399474000_888717448918180_961150966547056190_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&_nc_ohc=-a_qZvYcNQYAX8nC_K3&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfA5z8y394uEtwkonBWHjfxCTQToVLckA3UdkwcKOJHM2g&oe=65596962&_nc_sid=10d13b,gugu.naa,https://www.instagram.com/gugu.naa,🐖🐖🐖🐖🐖🐖,2,0,2023-10-23T15:15:32.000Z,17877721619915300,34259424182
https://www.instagram.com/p/CyuHYghPOvE/?igshid=Y2NkYjk0MDhjYg==,,2023-11-14T22:01:13.308Z,https://scontent.cdninstagram.com/v/t51.2885-19/35575128_934418536739612_2087638351086616576_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&_nc_ohc=_wro93ucwGoAX9IJ-2E&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfBGxKDCNPEotTg3djshRJVmfAzDGlQDeihMHPVOiPWe6g&oe=6558498E&_nc_sid=10d13b,jzazm,https://www.instagram.com/jzazm,I cannot follow people who stand for oppressive apartheid states that mu.r.der children. Unfollowing,2,0,2023-10-23T12:02:41.000Z,17892679442844661,4057529860
https://www.instagram.com/p/CyuHYghPOvE/?igshid=Y2NkYjk0MDhjYg==,,2023-11-14T22:01:13.308Z,https://scontent.cdninstagram.com/v/t51.2885-19/302049695_630767125247925_9208452213964966523_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=109&_nc_ohc=uyuW92XnNtUAX-PJoXC&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfBMzpHFeGA8sxCK2DhHT4WuOG_Cfcwj1Cdg4QU4ADytUg&oe=65594781&_nc_sid=10d13b,uniqe_xhemi,https://www.instagram.com/uniqe_xhemi,Kylie stinks,2,0,2023-10-23T20:55:17.000Z,17987428259222033,4230770801
https://www.instagram.com/p/CyuHYghPOvE/?igshid=Y2NkYjk0MDhjYg==,,2023-11-14T22:01:14.883Z,https://scontent.cdninstagram.com/v/t51.2885-19/36887783_653956224971141_5461121740874711040_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=FzUVCQ52MfwAX-qQMNT&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDuKwzc-pXzaNYuLRZKHNA52TZP3lVDqIlt3grxHdIDKw&oe=6559D5CC&_nc_sid=10d13b,tracie_elwell,https://www.instagram.com/tracie_elwell,Best formula💗,0,0,2023-10-23T00:23:31.000Z,17983939028449077,1715464477
https://www.instagram.com/p/CyuHYghPOvE/?igshid=Y2NkYjk0MDhjYg==,,2023-11-14T22:01:14.883Z,https://scontent.cdninstagram.com/v/t51.2885-19/308235041_611147237226506_1981160799227327962_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=ldyyuwHWy4QAX-g_3hy&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfChCqt3m-sW5sfNGHnp75RdSKDgcMpyb4Ws4WA4zhofSg&oe=6557F68B&_nc_sid=10d13b,potionedher,https://www.instagram.com/potionedher,Marker pens should be made with Hemp plastic herb grinder material. Cosmetic products should be made with Hemp plastic material.  2 versions original material and Hemp plastic material,0,0,2023-10-23T01:22:42.000Z,18014144605902167,2543706134
https://www.instagram.com/p/CyuHYghPOvE/?igshid=Y2NkYjk0MDhjYg==,,2023-11-14T22:01:14.883Z,https://scontent.cdninstagram.com/v/t51.2885-19/399904931_1340511243266041_3117436177193240766_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=zCzhNm1DBv4AX-RCQF5&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfB9oIDw9EkMitO17eVT6jcuQYSnne2yZ6KEQrNIXsA5IA&oe=655990A0&_nc_sid=10d13b,paid_service_girl76,https://www.instagram.com/paid_service_girl76,❤️,0,0,2023-10-23T01:46:27.000Z,18037202479579285,60020110426
https://www.instagram.com/p/CyuHYghPOvE/?igshid=Y2NkYjk0MDhjYg==,,2023-11-14T22:01:14.883Z,https://scontent.cdninstagram.com/v/t51.2885-19/397475395_1435925920296148_5588646403504147944_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&_nc_ohc=fcI-ki00zVsAX8KwDDa&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfC97h3mDyCNWaYRTEcbsmyloDsvJzxb7yqZXpg3nMsnPw&oe=6558478F&_nc_sid=10d13b,miguelbrowngirl,https://www.instagram.com/miguelbrowngirl,welll when do i get to seee Kylieee in person or pics,0,0,2023-10-23T02:02:40.000Z,17877316328974294,61420166363
https://www.instagram.com/p/CyuHYghPOvE/?igshid=Y2NkYjk0MDhjYg==,,2023-11-14T22:01:14.883Z,https://scontent.cdninstagram.com/v/t51.2885-19/395440808_226359056936953_7359427909734937676_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=dTyjwgOu0ekAX-AmQxi&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfC4eRF3rlaGLhKclLY061mCNKCvv7f19hZWVx-Ogmn7tA&oe=6559C2E6&_nc_sid=10d13b,stella.grigorian85,https://www.instagram.com/stella.grigorian85,🖤,0,0,2023-10-23T02:37:03.000Z,17920649270799387,4551963728
https://www.instagram.com/p/CyuHYghPOvE/?igshid=Y2NkYjk0MDhjYg==,,2023-11-14T22:01:14.883Z,https://scontent.cdninstagram.com/v/t51.2885-19/398048705_3622620384730674_2786225431410846058_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=106&_nc_ohc=Zu9emauljWYAX_H4IRx&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDj-sD9EGr_rrjQ8vIOr7bEMiAFF-W_gPFqOLUXHVQ6XA&oe=655965A7&_nc_sid=10d13b,anaspatel1996,https://www.instagram.com/anaspatel1996,"Ok baby,thank you so much,i'm wanna  be with you forever,i'm so excited,i love you so much🐩👅🐩",0,0,2023-10-23T03:22:53.000Z,17931534290772804,57075579388
https://www.instagram.com/p/CyuHYghPOvE/?igshid=Y2NkYjk0MDhjYg==,,2023-11-14T22:01:14.883Z,https://scontent.cdninstagram.com/v/t51.2885-19/331259254_551400023430242_4838433306551265150_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=E4y7wvWjm5MAX-l1fgH&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCZEEVM9f7dJlUnSb68j-s1MDhB71djcCj5T3xUci4g8w&oe=6559D4B6&_nc_sid=10d13b,__nasrinsobhani,https://www.instagram.com/__nasrinsobhani,👏👏👏👏,0,0,2023-10-23T04:20:46.000Z,17985054098423083,7666489525
https://www.instagram.com/p/CyuHYghPOvE/?igshid=Y2NkYjk0MDhjYg==,,2023-11-14T22:01:14.883Z,https://scontent.cdninstagram.com/v/t51.2885-19/331259254_551400023430242_4838433306551265150_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=E4y7wvWjm5MAX-l1fgH&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCZEEVM9f7dJlUnSb68j-s1MDhB71djcCj5T3xUci4g8w&oe=6559D4B6&_nc_sid=10d13b,__nasrinsobhani,https://www.instagram.com/__nasrinsobhani,❤️❤️,0,0,2023-10-23T04:20:47.000Z,17998776665325518,7666489525
https://www.instagram.com/p/CyuHYghPOvE/?igshid=Y2NkYjk0MDhjYg==,,2023-11-14T22:01:14.883Z,https://scontent.cdninstagram.com/v/t51.2885-19/210874512_247437293460134_7980585682952415011_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=7ekTfzdercIAX-ba1ud&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDlT_E0Mj8Zx0gQIBOMizTwPcb6A1e08b0czPzf5mZnnQ&oe=6557F41F&_nc_sid=10d13b,shary_drummer,https://www.instagram.com/shary_drummer,❤️,0,0,2023-10-23T05:54:03.000Z,17884511462949435,1520337272
https://www.instagram.com/p/CyuHYghPOvE/?igshid=Y2NkYjk0MDhjYg==,,2023-11-14T22:01:14.883Z,https://scontent.cdninstagram.com/v/t51.2885-19/44356838_721191918238118_2005099550787764224_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&_nc_ohc=kjqhmZGJAs0AX_pQh9F&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDq4sQ8UJzyuVnZqVHCOfL3iDiLJn2iV2Uq5rMfYOBpcA&oe=65585D07&_nc_sid=10d13b,marco_russo91,https://www.instagram.com/marco_russo91,@kyliecosmetics when at Douglas ?,0,0,2023-10-23T10:26:38.000Z,18264274105166518,317564494
https://www.instagram.com/p/CyuHYghPOvE/?igshid=Y2NkYjk0MDhjYg==,,2023-11-14T22:01:14.883Z,https://scontent.cdninstagram.com/v/t51.2885-19/309351285_1207753676468713_3929100283191302630_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=UfTgmWuSLdsAX_LBET9&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCD8mDkDZ7bmHL7T6GrcalH-FLsXdbziQ0WQvDN9cmNng&oe=65589AC7&_nc_sid=10d13b,5990carolnicole,https://www.instagram.com/5990carolnicole,😍😍😍😍,0,0,2023-10-23T11:51:16.000Z,17857677849045761,40890093338
https://www.instagram.com/p/CyuHYghPOvE/?igshid=Y2NkYjk0MDhjYg==,,2023-11-14T22:01:14.883Z,https://scontent.cdninstagram.com/v/t51.2885-19/398048705_3622620384730674_2786225431410846058_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=106&_nc_ohc=Zu9emauljWYAX_H4IRx&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfDj-sD9EGr_rrjQ8vIOr7bEMiAFF-W_gPFqOLUXHVQ6XA&oe=655965A7&_nc_sid=10d13b,anaspatel1996,https://www.instagram.com/anaspatel1996,"Ok baby,than you so much,i'm ready and waiting,i love you so much🐩👅🐩",0,0,2023-10-23T13:26:22.000Z,18009488549003668,57075579388
https://www.instagram.com/p/CyuHYghPOvE/?igshid=Y2NkYjk0MDhjYg==,,2023-11-14T22:01:14.883Z,https://scontent.cdninstagram.com/v/t51.2885-19/400288927_1483607072417017_4765771431884358566_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=w9sEBwb5v2cAX8AySiD&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCRA6CsjyY_fduIRxuMij4NXRYuqOaU3Z7xb_mtaA1ilA&oe=65580AA3&_nc_sid=10d13b,quentin_ngalo,https://www.instagram.com/quentin_ngalo,"@kyliejenner you too weak and fragile, thats why we the same its because of people like that like @badgalriri the trashes",0,0,2023-10-23T13:26:55.000Z,18018179518730485,50355301283
https://www.instagram.com/p/CyuHYghPOvE/?igshid=Y2NkYjk0MDhjYg==,,2023-11-14T22:01:14.883Z,https://scontent.cdninstagram.com/v/t51.2885-19/400288927_1483607072417017_4765771431884358566_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=w9sEBwb5v2cAX8AySiD&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCRA6CsjyY_fduIRxuMij4NXRYuqOaU3Z7xb_mtaA1ilA&oe=65580AA3&_nc_sid=10d13b,quentin_ngalo,https://www.instagram.com/quentin_ngalo,before i wrote i really wanted to count my words to not offense you bc you a real beauty a real savage who deserves Roses and Stormies,0,0,2023-10-23T13:27:45.000Z,18036502765582170,50355301283
https://www.instagram.com/p/CyuHYghPOvE/?igshid=Y2NkYjk0MDhjYg==,,2023-11-14T22:01:14.883Z,https://scontent.cdninstagram.com/v/t51.2885-19/400288927_1483607072417017_4765771431884358566_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=w9sEBwb5v2cAX8AySiD&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfCRA6CsjyY_fduIRxuMij4NXRYuqOaU3Z7xb_mtaA1ilA&oe=65580AA3&_nc_sid=10d13b,quentin_ngalo,https://www.instagram.com/quentin_ngalo,@badgalriri is mad and use me to stay alive thats what it is every day that God makes,0,0,2023-10-23T13:28:29.000Z,18007068392063147,50355301283
https://www.instagram.com/p/CyuHYghPOvE/?igshid=Y2NkYjk0MDhjYg==,,2023-11-14T22:01:16.218Z,https://scontent.cdninstagram.com/v/t51.2885-19/400288927_1483607072417017_4765771431884358566_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=w9sEBwb5v2cAX--yPWn&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAFUY88Viig2Q0RzTEWS1rbrfhq4fHpg_4YQRCnexihVw&oe=65580AA3&_nc_sid=10d13b,quentin_ngalo,https://www.instagram.com/quentin_ngalo,but me i swallow my tears,0,0,2023-10-23T13:29:02.000Z,17900070524864376,50355301283
https://www.instagram.com/p/CyuHYghPOvE/?igshid=Y2NkYjk0MDhjYg==,,2023-11-14T22:01:16.218Z,https://scontent.cdninstagram.com/v/t51.2885-19/400288927_1483607072417017_4765771431884358566_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=w9sEBwb5v2cAX--yPWn&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAFUY88Viig2Q0RzTEWS1rbrfhq4fHpg_4YQRCnexihVw&oe=65580AA3&_nc_sid=10d13b,quentin_ngalo,https://www.instagram.com/quentin_ngalo,nobody knows how it feels to be an under piece of shiit,0,0,2023-10-23T13:29:44.000Z,18006089474080403,50355301283
https://www.instagram.com/p/CyuHYghPOvE/?igshid=Y2NkYjk0MDhjYg==,,2023-11-14T22:01:16.218Z,https://scontent.cdninstagram.com/v/t51.2885-19/400288927_1483607072417017_4765771431884358566_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=w9sEBwb5v2cAX--yPWn&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAFUY88Viig2Q0RzTEWS1rbrfhq4fHpg_4YQRCnexihVw&oe=65580AA3&_nc_sid=10d13b,quentin_ngalo,https://www.instagram.com/quentin_ngalo,and today is a terrorist clearly just because of my look and my way of speaking or idk im never taking seriously,0,0,2023-10-23T13:32:17.000Z,18080807206401983,50355301283
https://www.instagram.com/p/CyuHYghPOvE/?igshid=Y2NkYjk0MDhjYg==,,2023-11-14T22:01:16.218Z,https://scontent.cdninstagram.com/v/t51.2885-19/400288927_1483607072417017_4765771431884358566_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=w9sEBwb5v2cAX--yPWn&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAFUY88Viig2Q0RzTEWS1rbrfhq4fHpg_4YQRCnexihVw&oe=65580AA3&_nc_sid=10d13b,quentin_ngalo,https://www.instagram.com/quentin_ngalo,till i die people will laugh at me even after i know they will find a way to laugh with videos or idk,0,0,2023-10-23T13:32:47.000Z,18022960804779366,50355301283
https://www.instagram.com/p/CyuHYghPOvE/?igshid=Y2NkYjk0MDhjYg==,,2023-11-14T22:01:16.218Z,https://scontent.cdninstagram.com/v/t51.2885-19/400288927_1483607072417017_4765771431884358566_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&_nc_ohc=w9sEBwb5v2cAX--yPWn&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfAFUY88Viig2Q0RzTEWS1rbrfhq4fHpg_4YQRCnexihVw&oe=65580AA3&_nc_sid=10d13b,quentin_ngalo,https://www.instagram.com/quentin_ngalo,its not like that,0,0,2023-10-23T13:32:57.000Z,18010074304955751,50355301283
